company-externalId,client_id,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,insert_timestamp,company-owners,company-note
508128,1095150,Ebstatin,,www.linkedin.com/company/2559311?trk=tyah,1 The Road,,,,GB,UNITED KINGDOM,"1617039.rtf,1617040.htm",05/11/2012 11:41:29,,"ID: 1095150
Status: Incomplete
Created By: Drag and Tag
Last Updated: 2016-08-01
By: Sam Covey
Contract: Drag and Tag
"
508219,1095151,Ebstatester,,www.linkedin.com/company/2559311?trk=tyah,1 The Road,,,,GB,UNITED KINGDOM,"1617420.rtf,1617422.htm",05/11/2012 13:48:21,,"ID: 1095151
Status: Incomplete
Created By: Drag and Tag
Last Updated: 2016-08-01
By: Sam Covey
Contract: Drag and Tag

General Notes: 
CREATED DATE: Nov  5 2012  1:48PM
this is a test

"
508256,1095152,Ebstar,,www.ebsta.com/,Address,,,,GB,UNITED KINGDOM,1617470.htm,05/11/2012 14:25:44,,"ID: 1095152
Status: Incomplete
Created By: Drag and Tag
Last Updated: 2012-11-05
By: Drag and Tag
Contract: Drag and Tag
"
508277,1095153,Brookewein,,www.linkedin.com/profile/view?id=180265475 trk=tab_pro,1 The Road,,,,GB,UNITED KINGDOM,"1617492.rtf,1617494.htm",05/11/2012 14:49:03,,"ID: 1095153
Status: Incomplete
Created By: Drag and Tag
Last Updated: 2016-08-01
By: Sam Covey
Contract: Drag and Tag

General Notes: 
CREATED DATE: Nov  5 2012  2:49PM
this is a test

"
514791,1095154,Cambridge Consultants,01223 420024,,"Science Park,  CB4 0DW, Milton Rd  ",Cambridge,,CB4 0DW,,Cambridge,,14/11/2012 09:31:15,Gurdeep.Singh@initi8recruitment.com,"ID: 1095154
Status: Incomplete
Client Type: Head Office
Created By: Gurdeep Singh
Last Updated: 2012-11-14
By: Gurdeep Singh
Contract: Gurdeep Singh
"
515325,1095155,MoneySupermarket.com 3,01244 665 700 / 0203 437 0500,,19-22 Rathbone Place ,London,London,W1T 1HY ,,"London, London",,14/11/2012 18:11:03,Eric@initi8recruitment.com ,"ID: 1095155
Status: Active
Client Type: Site
Created By: Eric Thwaite
Last Contacted: 2015-10-22
By: Matthew Mangan
Last Updated: 2015-10-22
By: Matthew Mangan
Last Perm Job: 2015-09-18
Managed By: Carl Ashdown
Last Contract Job: 2015-09-02
Managed By: Matthew Mangan
Contract: Eric Thwaite
"
515912,1095156,BTC Schweiz AG,+41 (0) 44 874 30 00,www.btc-ag.ch,8152 Glattbrugg,,,,CH,SWITZERLAND,,15/11/2012 18:04:19,Christine.Horak@initi8recruitment.com,"ID: 1095156
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2014-10-13
By: Lucia Hinterberger
Contract: Christine Horak
"
516219,1095157,L'OREAL,020 8762 4000,,255 Hammersmith Road,,,W6 8AZ,,,,16/11/2012 10:22:16,Igor@initi8recruitment.com,"ID: 1095157
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-07-07
By: Simran Jutley
Last Updated: 2016-07-27
By: Karen Hellier
Contract: Igor Tanjga
"
516460,1095158,Epson (UK) Ltd.,01442 261 144,www.epson.co.uk,"Westside, London Road",Hemel Hempstead,Hertfordshire,HP3 9TD,,"Hemel Hempstead, Hertfordshire",,16/11/2012 15:28:46,Stephen@initi8recruitment.com ,"ID: 1095158
Status: Active
Client Type: Head Office
Created By: Paul Koch
Last Contacted: 2012-11-21
By: Christopher Gunn
Last Updated: 2016-07-17
By: Karen Hellier
Last Perm Job: 2012-11-21
Managed By: Christopher Gunn
Contract: Stephen Hellier
"
516542,1095159,LeaseDrive,,,"Crowthorne House , Nine Mile Ride ",Wokingham ,Berkshire ,RG40 3GA ,GB,"Wokingham , Berkshire , UNITED KINGDOM",,16/11/2012 16:42:44,Igor@initi8recruitment.com,"ID: 1095159
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-11-19
By: Igor Tanjga
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Igor Tanjga
"
516621,1095160,Pret a Manger,020 7827 8000 ,www.pret.com,"Pret a Manger , 1 Hudson's Place",London,,SW1V 1PZ,,London,,19/11/2012 09:08:52,Jan.Cook@initi8recruitment.com,"ID: 1095160
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2015-09-02
By: Carl Ashdown
Last Updated: 2016-07-27
By: Sam Covey
Last Perm Job: 2012-11-19
Managed By: Jan Cook
Contract: Jan Cook
"
517379,1095161,Sherwood Compliance,01923 713000,,"Sherwood, Batchworth Park",Rickmansworth,Hertfordshire,WD3 1JS,,"Rickmansworth, Hertfordshire",,19/11/2012 12:17:27,Gurdeep.Singh@initi8recruitment.com,"ID: 1095161
Status: Incomplete
Client Type: Head Office
Created By: Gurdeep Singh
Last Contacted: 2012-11-19
By: Gurdeep Singh
Last Updated: 2016-07-26
By: Sam Covey
Last Perm Job: 2012-11-19
Managed By: Gurdeep Singh
Contract: Gurdeep Singh
"
517530,1095162,"Elastic Path Software, Inc.",01189 485 400,www.elasticpath.com,"Berkshire House, 252/256 Kings Road, Suite 34-35, 2nd Floor",Reading,,RG1 4HP,,Reading,,19/11/2012 15:47:55,Stephen@initi8recruitment.com ,"ID: 1095162
Status: Incomplete
Client Type: Head Office
Created By: Paul Koch
Last Contacted: 2014-07-17
By: Samantha Hogben
Last Updated: 2016-07-07
By: Karen Hellier
Contract: Stephen Hellier
"
518114,1095163,Asurion,,www.asurion.com,"Chiswick Place, 272 Gunnersby Ave",,,W4 5QB,GB,UNITED KINGDOM,,20/11/2012 09:51:15,Igor@initi8recruitment.com,"ID: 1095163
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-11-20
By: Igor Tanjga
Last Updated: 2016-06-19
By: Karen Hellier
Contract: Igor Tanjga
"
518320,1095164,Riverbed Technologies,+44 (0) 1223 388500,,"The Jeffreys Building, Cowley Road",,,CB4 0DS,,,,20/11/2012 10:44:31,Gurdeep.Singh@initi8recruitment.com,"ID: 1095164
Status: Incomplete
Client Type: Head Office
Created By: Gurdeep Singh
Last Contacted: 2012-11-20
By: Gurdeep Singh
Last Updated: 2016-07-27
By: Sam Covey
Contract: Gurdeep Singh
"
518766,1095165,ArjoHuntleigh,01582 413 104,,"ArjoHuntleigh House, Houghton Hall Business Park",Houghton Regis,Bedfordshire,LU5 5XF,,"Houghton Regis, Bedfordshire",,20/11/2012 15:30:24,Igor@initi8recruitment.com,"ID: 1095165
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-11-20
By: Igor Tanjga
Last Updated: 2016-06-19
By: Karen Hellier
Contract: Igor Tanjga
"
519135,1095166,Flexion Mobile Limited,0207 351 5944,flexionmobile.com,"102-103 Harbour Yard, Chelsea Harbour",London,,SW10 0XD,,London,,20/11/2012 17:46:01,Stephen@initi8recruitment.com ,"ID: 1095166
Status: Active
Client Type: Head Office
Created By: Paul Koch
Last Contacted: 2013-02-28
By: Jason Chester
Last Updated: 2016-07-12
By: Karen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Jan  3 2013 10:10AM
Android and JEE software house - mobile app monetisation software. 

Flexion is a leading monetization enabler which allows developers to overcome the four main issues in the market for mobile games and apps: fragmentation, weak monetisation, lack of discovery and poor viral distribution models. We make this happen through the Flexion wrapper, which enables global payments, ad-funded monetization and on-device content discovery €“ all without requiring the developer to repurpose their code. The wrapping process is automated and the wrapper can be applied to any Android or J2ME application. The end-result is a service which is used globally by millions of mobile users across thousands of products by hundreds of developers.

"
519173,1095167,Kraft Foods Schweiz (Mondelēz International),+41 (0)800 - 412 412,http://deeu.kraftfoodscompany.com/,Lindbergh-Allee 1,Glattpark,,CH-8152 ,CH,"Glattpark, SWITZERLAND",,20/11/2012 18:08:36,Christine.Horak@initi8recruitment.com,"ID: 1095167
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 22 2013  2:40PM
22.10.13 - Spoke to HR who passed on the following number for enquiries concerning recruitment: +41 (0)58 440 4040 (must mention that you don't want to be put through to the endconsumer).

"
519910,1095168,Philip Morris Germany,+49 89 7247 0,http://www.pmi.com/marketpages/Pages/market_de_de.aspx,Am Haag 14,82166 Gräfelfing,,,DE,"82166 Gräfelfing, GERMANY",,21/11/2012 14:22:07,Christine.Horak@initi8recruitment.com,"ID: 1095168
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2016-08-31
By: Sam Covey
Contract: Christine Horak
"
520092,1095169,Open GI,01905 754455,www.opengi.co.uk,Buckholt Drive,Worcester ,,WR4 95R,,Worcester ,,21/11/2012 17:28:03,Jan.Cook@initi8recruitment.com,"ID: 1095169
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-12-10
By: James Butler
Last Updated: 2016-07-29
By: Sam Covey
Contract: Jan Cook
"
520107,1095170,RDT Limited,01732220010,www.rdt.co.uk,"4 Abbey Wood Road, Kings Hill",Kent,,ME19 4AB,,Kent,,21/11/2012 17:40:29,Jan.Cook@initi8recruitment.com,"ID: 1095170
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2014-08-05
By: Samantha Hogben
Last Updated: 2016-07-27
By: Sam Covey
Contract: Jan Cook
"
520120,1095171,Kew Gardens,02083325000,www.kew.org,"Royal Botanic Gardens,",Richmond,Surrey,TW9 3AB,,"Richmond, Surrey",,21/11/2012 17:49:05,Jan.Cook@initi8recruitment.com,"ID: 1095171
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Jan Cook
"
520153,1095172,Monarch Airlines,08445739000,www.monarch.co.uk,"Prospect House, Prospect Way",Luton,Bedfordshire,LU2 9NU,,"Luton, Bedfordshire",,21/11/2012 17:57:36,Jan.Cook@initi8recruitment.com,"ID: 1095172
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2016-01-13
By: Stephen Hellier
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Jan Cook

General Notes: 
CREATED DATE: Jul  3 2014  7:57AM
02086954000 is old switchboard number no longer in use. Although All direct dials still fall thereafter for example Rainer Kerns d.d. is 02086954084.


"
520627,1095173,Principality Building Society,02920773309,www.principality.co.uk,"Principality Buildings, Queen Street",Cardiff,South Glamorgan,CF10 1UA,,"Cardiff, South Glamorgan",,22/11/2012 10:41:32,Jan.Cook@initi8recruitment.com,"ID: 1095173
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2016-03-10
By: Danielle Green
Last Updated: 2016-07-27
By: Sam Covey
Contract: Jan Cook
"
520702,1095174,Alcatel-Lucent,+41 44 465 2111,www.alcatel-lucent.ch/,Friesenbergstrasse 75,Zürich,,8055,CH,"Zürich, SWITZERLAND",,22/11/2012 10:51:06,Christine.Horak@initi8recruitment.com,"ID: 1095174
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-07
By: Lucia Hinterberger
Last Updated: 2016-06-17
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Nov 22 2012  2:21PM
23.12.13 - The number doesn't appear to be working - and I can't seem to find an alternative.


"
520705,1095175,Nisa,01724282028,www.nisaretail.com,"Waldo Way, Normanby Enterprise Park",North Lincolnshire,,DN15 9GE,,North Lincolnshire,,22/11/2012 10:57:19,Jan.Cook@initi8recruitment.com,"ID: 1095175
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2012-11-27
By: Jan Cook
Last Updated: 2016-07-29
By: Karen Hellier
Contract: Jan Cook
"
522977,1095176,Bank CIC (Schweiz) AG,+41 61 264 1200 ,www.cic.ch ,Marktplatz 11-13,Basel,,4001,CH,"Basel, SWITZERLAND",,26/11/2012 16:37:25,Christine.Horak@initi8recruitment.com,"ID: 1095176
Status: Active
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2014-10-13
By: Lucia Hinterberger
Last Updated: 2016-06-20
By: Karen Hellier
Contract: Christine Horak

General Notes: 
CREATED DATE: Oct 22 2013  2:00PM
22.10.13 - Mr. Reber no longer works here. Mr. Rogler is the current Head of IT Production: all roles (no or rarely contract) are advertised on www.cic.ch & he is happy for us to access these - and discuss any further questions in future. Details sent.

25.11.13 - Only perm roles on website. Contracts run over various persons (depending on field), including Mr. Rogler.

11.12.13 - Various perm roles on website.


"
523638,1095177,Orell Füssli Wirtschaftsinformationen AG,0041 44 305 12 12,www.ofwi.ch/,Hagenholzstrasse 81  ,Zürich,,8050,CH,"Zürich, SWITZERLAND",,27/11/2012 10:04:43,Christine.Horak@initi8recruitment.com,"ID: 1095177
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2012-12-05
By: Christine Horak
Last Updated: 2016-07-29
By: Sam Covey
Contract: Christine Horak
"
523668,1095178,Sicap AG,+41 58 822 90 00 ,www.sicap.com ,Zentweg 9,Berne,,3050,CH,"Berne, SWITZERLAND",,27/11/2012 10:29:48,Christine.Horak@initi8recruitment.com,"ID: 1095178
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2012-11-27
By: Christine Horak
Last Updated: 2016-07-26
By: Sam Covey
Contract: Christine Horak
"
523862,1095179,Assureweb Limited,08454 084 022,www.assureweb.co.uk,"Eagle Tower, Montpellier Drive",Cheltenham,Gloucester,GL50 1TA,,"Cheltenham, Gloucester",,27/11/2012 12:45:51,Jan.Cook@initi8recruitment.com,"ID: 1095179
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-06-19
By: Karen Hellier
Contract: Jan Cook
"
523879,1095180,Lightfoot Solutions,08458384646,www.lightfootsolutions.com,"Richmond House, Oldbury",,Berkshire,RG12 8TQ,,Berkshire,,27/11/2012 12:53:21,Jan.Cook@initi8recruitment.com,"ID: 1095180
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2014-09-03
By: Samantha Hogben
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Jan Cook
"
523898,1095181,Phon IT-Consulting GmbH,+41 31 312 70 00 ,www.pohn.ch ,Meriedweg 11,Niederwangen b. Bern,Niederwangen b. Bern,3172,CH,"Niederwangen b. Bern, Niederwangen b. Bern, SWITZERLAND",,27/11/2012 12:58:06,Christine.Horak@initi8recruitment.com,"ID: 1095181
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2012-11-27
By: Christine Horak
Contract: Christine Horak
"
523935,1095182,Creative Jar,01189 344 069,www.creative-jar.com,"24 High Street, Twyford",,Berkshire,RG10 9AG ,,Berkshire,,27/11/2012 14:13:32,Jan.Cook@initi8recruitment.com,"ID: 1095182
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2014-08-12
By: Samantha Hogben
Last Updated: 2016-06-30
By: Karen Hellier
Contract: Jan Cook
"
523948,1095183,Blast Radius,02071 706 600,www.blastradius.com,"3rd Floor Greater London House, Hampstead Road",London,,NW1 7QP,,London,,27/11/2012 14:23:49,Jan.Cook@initi8recruitment.com,"ID: 1095183
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-07-01
By: Robyn Halbert
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Jan Cook
"
523954,1095184,Brightstarr,01483 239 240,www.brightstarr.com,"First Floor , The Mill",Eashing,Surrey,GU7 2QJ,,"Eashing, Surrey",,27/11/2012 14:32:20,Jan.Cook@initi8recruitment.com,"ID: 1095184
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Jan Cook
"
523968,1095185,Avon Cosmetics,01604 232 425,,nunn mills rd,northampton,,nn1 5pa,GB,"northampton, UNITED KINGDOM",,27/11/2012 14:41:37,Eric@initi8recruitment.com ,"ID: 1095185
Status: Active
Client Type: Head Office
Created By: Eric Thwaite
Source: 8249263
Last Updated: 2018-08-16
By: Karen Hellier
Contract: Eric Thwaite
"
524061,1095186,Novus Leisure,02079682400,www.novusleisure.com,"Clareville House, 26-27 Oxendon Street",,London,SW1Y 4EL,,London,,27/11/2012 15:22:56,Jan.Cook@initi8recruitment.com,"ID: 1095186
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-07-30
By: Karen Hellier
Contract: Jan Cook
"
524112,1095187,Explore Worldwide,01252 391 100,www.explore.co.uk,"Nelson House, 55 Victoria Road",Hampshire,,GU14 7PA,,Hampshire,,27/11/2012 15:45:38,Jan.Cook@initi8recruitment.com,"ID: 1095187
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-07-11
By: Karen Hellier
Contract: Jan Cook
"
524162,1095188,Nestle Deutschland AG, +49 69 6671 0,www.nestle.de ,Lyoner Straße 23,Frankfurt,,60528,DE,"Frankfurt, GERMANY",,27/11/2012 16:04:33,Christine.Horak@initi8recruitment.com,"ID: 1095188
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2012-12-06
By: Christine Horak
Last Updated: 2016-07-29
By: Sam Covey
Contract: Christine Horak
"
524187,1095189,Pension Protection Fund (PPF),08456002541,www.pensionprotectionfund.org.uk,"Knollys House, 17 Addiscombe Road",,Surrey,CR0 6SR,,Surrey,,27/11/2012 16:10:46,Jan.Cook@initi8recruitment.com,"ID: 1095189
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2012-12-19
By: Jan Cook
Last Updated: 2016-07-27
By: Sam Covey
Contract: Jan Cook
"
524403,1095190,Care UK,01206752552,www.careuk.com,"Connaught House, 850 The Crescent",Colchester,Essex,CO4 9QB,,"Colchester, Essex",,27/11/2012 16:52:15,Jan.Cook@initi8recruitment.com,"ID: 1095190
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2012-11-27
By: Jan Cook
Last Updated: 2015-08-11
By: Kelsey Carew
Contract: Jan Cook
"
524591,1095191,Tennyson Insurance,08456008744,,"The Barn, Drayton Layne",Chichester,,PO20 2EW,,Chichester,,27/11/2012 17:49:58,Jan.Cook@initi8recruitment.com,"ID: 1095191
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-12-11
By: Jan Cook
Last Updated: 2016-07-22
By: Sam Covey
Contract: Jan Cook
"
524596,1095192,Cornish Mutual,01872 277 151,www.cornishmutual.co.uk,"CMA House, Newham Road",Truro,,TR1 2SU,,Truro,,27/11/2012 17:55:52,Jan.Cook@initi8recruitment.com,"ID: 1095192
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2012-12-19
By: Jan Cook
Last Updated: 2016-06-30
By: Karen Hellier
Contract: Jan Cook
"
524811,1095193,Thorntons,08451211911,www.thorntons.co.uk,"Thornton Park, Somercotes",,Derbyshire,DE55 4XJ,,Derbyshire,,28/11/2012 10:38:04,Jan.Cook@initi8recruitment.com,"ID: 1095193
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-05-30
By: Jan Cook
Last Updated: 2013-05-30
By: Jan Cook
Contract: Jan Cook
"
524820,1095194,Dwell,08456 759 074,www.dwell.co.uk,"Harding Road, Brinklow",,Buckinghamshire,MK10 0DF,,Buckinghamshire,,28/11/2012 10:41:33,Jan.Cook@initi8recruitment.com,"ID: 1095194
Status: Active
Client Type: Head Office
Created By: Jan Cook
Last Updated: 2016-07-06
By: Karen Hellier
Contract: Jan Cook
"
524869,1095195,The Perfume Shop,08456011950,www.theperfumeshop.com,"Cypress House, The Gateway Centre, Coronation Road",High Wycombe,,HP12 3SU,,High Wycombe,,28/11/2012 11:00:31,Jan.Cook@initi8recruitment.com,"ID: 1095195
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2013-02-27
By: Jan Cook
Last Updated: 2016-07-20
By: Sam Covey
Contract: Jan Cook
"
524876,1095196,Personal Touch,01217671000,www.personaltouchfs.com,"Trinity 3 , Trinity Park",,Birmingham,B37 7ES,,Birmingham,,28/11/2012 11:11:27,Jan.Cook@initi8recruitment.com,"ID: 1095196
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2012-11-28
By: Jan Cook
Last Updated: 2016-07-27
By: Sam Covey
Contract: Jan Cook
"
524900,1095197,LateRooms.com,01618311000,www.laterooms.com,"The Peninsula Building, 2 Cheetham Hill Road",Manchester,,M4 4EW,,Manchester,,28/11/2012 11:37:48,Jan.Cook@initi8recruitment.com,"ID: 1095197
Status: Incomplete
Client Type: Head Office
Created By: Jan Cook
Last Contacted: 2016-01-04
By: Carl Ashdown
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Jan Cook
"
525101,1095198,Timberlake,02086973377,,"B3 Broomsleigh Business Park, Worsley Bridge Road",London,,SE26 5BN,,London,,28/11/2012 15:34:31,Sara.Turkes@initi8recruitment.com,"ID: 1095198
Status: Incomplete
Client Type: Head Office
Created By: Sara Turkes
Last Updated: 2016-07-21
By: Sam Covey
Contract: Sara Turkes
"
525634,1095199,Unisys (Schweiz) AG,0041 31 380 37 00,www.unisys.com/unisys/countrysite/index.jsp?cid=700004,Chutzenstrasse 24,3007 Bern ,,,CH,"3007 Bern , SWITZERLAND",669058.html,29/11/2012 10:58:45,Christine.Horak@initi8recruitment.com,"ID: 1095199
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-19
By: Sam Covey
Contract: Christine Horak
"
525794,1095200,Cambridge Assessment,,,1 Hills Road ,Cambridge,,CB1 2EU,,Cambridge,,29/11/2012 11:37:09,Igor@initi8recruitment.com,"ID: 1095200
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-11-30
By: Igor Tanjga
Last Updated: 2014-06-24
By: Jan Cook
Contract: Igor Tanjga
"
526164,1095201,Liz Earle,+44 (0)1983 813913,,The Green House,Ryde,Isle of Wight,PO33 1BD,,"Ryde, Isle of Wight",,29/11/2012 17:47:55,Igor@initi8recruitment.com,"ID: 1095201
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2014-09-02
By: Adam Oliver
Last Updated: 2016-07-26
By: Karen Hellier
Last Perm Job: 2014-07-23
Managed By: Adam Oliver
Contract: Igor Tanjga
"
526170,1095202,Lifestyle Services Group,+44(0) 1270 413000,,Westmere Drive,Crewe,,CW1 6UN,,Crewe,,29/11/2012 17:59:04,Igor@initi8recruitment.com,"ID: 1095202
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Igor Tanjga
"
526174,1095203,BlueCrest Capital,02076 641 950,,40 Grosvenor Place,London,,SW1X 7AW,,London,,29/11/2012 18:02:28,Igor@initi8recruitment.com,"ID: 1095203
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-12-04
By: Igor Tanjga
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Igor Tanjga
"
526178,1095204,Wonga,02072848797,www.wonga.com,88 Crawford Street,,,W1H 2EJ ,,,,29/11/2012 18:07:45,Igor@initi8recruitment.com,"ID: 1095204
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-03-06
By: Timothy McAllister
Last Updated: 2016-03-24
By: Karen Hellier
Contract: Igor Tanjga
"
526272,1095205,KBM,,,"Greater London House, Hampstead Road",London,,NW1 7QP,,London,,30/11/2012 11:14:06,Igor@initi8recruitment.com,"ID: 1095205
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2012-11-30
By: Igor Tanjga
Last Updated: 2016-07-26
By: Karen Hellier
Contract: Igor Tanjga
"
526291,1095206,Daiwa,02075 978 000,,5 King William Street,,,EC4N 7AX,,,,30/11/2012 11:53:54,Igor@initi8recruitment.com,"ID: 1095206
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2016-07-03
By: Karen Hellier
Contract: Igor Tanjga
"
526489,1095207,Virgin Active,,,,,,,,,,30/11/2012 14:52:07,Igor@initi8recruitment.com,"ID: 1095207
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2017-04-19
By: Sam Covey
Contract: Igor Tanjga
"
529279,1095208,SeatWave,0207 082 82 82,,"6Th Floor, 120 Moorgate",London,,EC2M 6UR,GB,"London, UNITED KINGDOM",,03/12/2012 15:43:09,Igor@initi8recruitment.com,"ID: 1095208
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2013-07-16
By: Toby Palmer-Speight
Last Updated: 2016-07-26
By: Sam Covey
Last Perm Job: 2013-07-16
Managed By: Toby Palmer-Speight
Contract: Igor Tanjga
"
530086,1095209,Sony Computer Entertainment Europe,0207 859 5000,,10 Great Marlborough Street,London,,W1F 7LP,,London,94521499.pdf,04/12/2012 10:04:22,Igor@initi8recruitment.com,"ID: 1095209
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-03-10
By: Marcin  Hordyniec
Last Updated: 2017-02-13
By: Sam Covey
Last Perm Job: 2014-09-12
Managed By: Hichem Cherki
Contract: Igor Tanjga
"
530179,1095210,RICOH SCHWEIZ AG,0041 044 832 32 32 ,www.ricoh.ch ,Hertistrasse 2,8304Wallisellen,,,CH,"8304Wallisellen, SWITZERLAND",,04/12/2012 11:38:42,Christine.Horak@initi8recruitment.com,"ID: 1095210
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Updated: 2016-07-27
By: Sam Covey
Contract: Christine Horak
"
530221,1095211,PricewaterhouseCoopers Schweiz,0041 58 792 4400,www.pwc.ch/,Birchstrasse 160  ,8050 Zürich,,,CH,"8050 Zürich, SWITZERLAND",,04/12/2012 12:07:51,Christine.Horak@initi8recruitment.com,"ID: 1095211
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2015-04-30
By: Danielle Green
Last Updated: 2016-07-27
By: Sam Covey
Contract: Christine Horak
"
530256,1095212,WWZ Energie AG,0041 41 748 45 45,http://www.wwz.ch ,Chollerstrasse 24,6301 Zug ,,,CH,"6301 Zug , SWITZERLAND",,04/12/2012 12:52:04,Christine.Horak@initi8recruitment.com,"ID: 1095212
Status: Incomplete
Client Type: Head Office
Created By: Christine Horak
Last Contacted: 2012-12-04
By: Christine Horak
Last Updated: 2016-07-15
By: Sam Covey
Contract: Christine Horak
"
530456,1095213,Cabot Financial,01753724400,,PO Box 241,West Malling,Kent,ME19 4NA,,"West Malling, Kent","673223.html,673224.html",04/12/2012 14:55:46,Igor@initi8recruitment.com,"ID: 1095213
Status: Active
Client Type: Head Office
Created By: Igor Tanjga
Last Contacted: 2015-04-16
By: Timothy McAllister
Last Updated: 2016-11-16
By: Sam Covey
Last Perm Job: 2015-04-16
Managed By: Timothy McAllister
Contract: Igor Tanjga
"
530539,1095214,GAP,,,"Berkeley Square House,, Berkeley Square",London,,WIJ 6BS,,London,,04/12/2012 15:51:42,Igor@initi8recruitment.com,"ID: 1095214
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2016-07-14
By: Karen Hellier
Contract: Igor Tanjga
"
530571,1095215,Control Risks,020 7970 2100,,"Cottons Centre, Cottons Lane",London,,SE1 2QG,,London,,04/12/2012 16:19:30,Igor@initi8recruitment.com,"ID: 1095215
Status: Incomplete
Client Type: Head Office
Created By: Igor Tanjga
Last Updated: 2013-12-16
By: Dilpreet Kaur
Contract: Igor Tanjga
"
